scenarioId,totalQuestions,correctAnswers,totalErrors,accuracyPct,patternTag,patternCount,patternRatioOfQuestions,patternRatioOfErrors,sessions,days,sameSessionOnly,crossSession,crossDay,observedPatternLevel,evidenceStrength,taxonomyId,classificationState,patternLayer,engineDecision,engineDecisionAuthority,adcAction,blockPatternClaim,patternKey,patternLabel,parentSafeLabelHe,enrichApplied,parentFacingText,badge,visualVariant,cardColorHint,category,clearWeak,detectedPattern,appearsRegular,appearsDetailed,appearsShort
q40_w5_allSame,40,35,5,88,mt:calculation_off_by_one,5,0.125,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (88% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 40 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q40_w6_allSame,40,34,6,85,mt:calculation_off_by_one,6,0.15,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (85% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 40 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q8_errRate0.25,8,6,2,75,mt:calculation_off_by_one,2,0.25,1,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,early_direction_only,early_direction_only,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראית הצלחה טובה בשאלות שנפתרו עד עכשיו. מבוסס על 8 שאלות שנפתרו בנושא.,מעט שאלות - עדיין אין מספיק נתונים,neutral,bg-slate-500/10 border border-slate-400/35,B_early_direction,false,,true,true,true
q8_errRate0.33,8,5,3,63,mt:calculation_off_by_one,3,0.375,1,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (8 שאלות, 63% דיוק). כדאי חיזוק ממוקד. מבוסס על 8 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q8_errRate0.4,8,5,3,63,mt:calculation_off_by_one,3,0.375,1,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (8 שאלות, 63% דיוק). כדאי חיזוק ממוקד. מבוסס על 8 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q8_errRate0.5,8,4,4,50,mt:calculation_off_by_one,4,0.5,1,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (8 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 8 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q8_errRate0.6,8,3,5,38,mt:calculation_off_by_one,5,0.625,1,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 5 שגיאות מתוך 8 שאלות (38% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 8 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q8_errRate0.75,8,2,6,25,mt:calculation_off_by_one,6,0.75,1,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 6 שגיאות מתוך 8 שאלות (25% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 8 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q12_errRate0.25,12,9,3,75,mt:calculation_off_by_one,3,0.25,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (75% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 12 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q12_errRate0.33,12,8,4,67,mt:calculation_off_by_one,4,0.3333,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_errRate0.4,12,7,5,58,mt:calculation_off_by_one,5,0.4167,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_errRate0.5,12,6,6,50,mt:calculation_off_by_one,6,0.5,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_errRate0.6,12,5,7,42,mt:calculation_off_by_one,7,0.5833,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-7 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q12_errRate0.75,12,3,9,25,mt:calculation_off_by_one,9,0.75,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-9 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q16_errRate0.25,16,12,4,75,mt:calculation_off_by_one,4,0.25,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (75% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 16 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q16_errRate0.33,16,11,5,69,mt:calculation_off_by_one,5,0.3125,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 16 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q16_errRate0.4,16,10,6,63,mt:calculation_off_by_one,6,0.375,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 16 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q16_errRate0.5,16,8,8,50,mt:calculation_off_by_one,8,0.5,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 16 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q16_errRate0.6,16,6,10,38,mt:calculation_off_by_one,10,0.625,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 16 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q16_errRate0.75,16,4,12,25,mt:calculation_off_by_one,12,0.75,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 16 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_errRate0.25,20,15,5,75,mt:calculation_off_by_one,5,0.25,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (75% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 20 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q20_errRate0.33,20,13,7,65,mt:calculation_off_by_one,7,0.35,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-7 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_errRate0.4,20,12,8,60,mt:calculation_off_by_one,8,0.4,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_errRate0.5,20,10,10,50,mt:calculation_off_by_one,10,0.5,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_errRate0.6,20,8,12,40,mt:calculation_off_by_one,12,0.6,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_errRate0.75,20,5,15,25,mt:calculation_off_by_one,15,0.75,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-15 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_errRate0.25,25,19,6,76,mt:calculation_off_by_one,6,0.24,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (76% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 25 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q25_errRate0.33,25,17,8,68,mt:calculation_off_by_one,8,0.32,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q25_errRate0.4,25,15,10,60,mt:calculation_off_by_one,10,0.4,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q25_errRate0.5,25,12,13,48,mt:calculation_off_by_one,13,0.52,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-13 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_errRate0.6,25,10,15,40,mt:calculation_off_by_one,15,0.6,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-15 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_errRate0.75,25,6,19,24,mt:calculation_off_by_one,19,0.76,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-19 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_errRate0.25,40,30,10,75,mt:calculation_off_by_one,10,0.25,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (75% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 40 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
q40_errRate0.33,40,27,13,68,mt:calculation_off_by_one,13,0.325,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-13 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_errRate0.4,40,24,16,60,mt:calculation_off_by_one,16,0.4,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-16 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_errRate0.5,40,20,20,50,mt:calculation_off_by_one,20,0.5,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-20 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_errRate0.6,40,16,24,40,mt:calculation_off_by_one,24,0.6,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-24 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_errRate0.75,40,10,30,25,mt:calculation_off_by_one,30,0.75,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-30 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q12_w6_share0.2,12,6,6,50,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (12 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 12 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q12_w6_share0.25,12,6,6,50,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (12 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 12 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q12_w6_share0.33,12,6,6,50,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (12 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 12 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q12_w6_share0.4,12,6,6,50,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (12 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 12 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q12_w6_share0.5,12,6,6,50,mt:calculation_off_by_one,3,0.25,0.5,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-3 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_w6_share0.6,12,6,6,50,mt:calculation_off_by_one,4,0.3333,0.6667,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_w6_share0.75,12,6,6,50,mt:calculation_off_by_one,5,0.4167,0.8333,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_w6_share1,12,6,6,50,mt:calculation_off_by_one,6,0.5,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q12_w7_share0.2,12,5,7,42,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 7 שגיאות מתוך 12 שאלות (42% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q12_w7_share0.25,12,5,7,42,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 7 שגיאות מתוך 12 שאלות (42% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
